Subject,Session,Force,IsOutlier,Object,Target,Ideal,IdealInterp
5,3,569.696699694154,0,3,3,749.218096180072,597.780395888355
5,3,818.063944627772,0,3,3,900.067380052817,718.138867063418
5,3,629.281221674059,0,3,3,863.110355106152,688.651879074057
5,3,800.113185532327,0,4,3,872.445616083463,872.445616083463
5,3,817.660140480521,0,4,3,811.084817976318,811.084817976318
5,3,897.227635598577,1,4,3,770.542754801951,770.542754801951
5,3,643.697252036977,1,4,3,735.090847838457,735.090847838457
5,3,805.671165780339,0,4,3,700.280402495024,700.280402495024
5,3,660.653237502213,1,4,3,818.169743135156,818.169743135156
5,3,787.021341005065,0,4,3,751.8446000211,751.8446000211
5,3,811.27487402609,0,4,3,801.571842912581,801.571842912581
5,3,672.535163965839,1,4,3,785.090563513726,785.090563513726
5,3,795.882078561619,0,4,3,754.138187876434,754.138187876434
5,3,859.888576996814,0,5,3,770.89518564671,770.89518564671
5,3,776.269989951712,0,5,3,944.692899932982,944.692899932982
5,3,727.016163615611,0,5,3,829.837746321579,829.837746321579
5,3,853.00974822944,0,5,3,967.826177092859,967.826177092859
5,3,742.414989350721,0,5,3,618.926650062901,618.926650062901
5,3,912.479054470956,0,5,3,774.292436275691,774.292436275691
5,3,652.235146488368,0,5,3,806.948336635357,806.948336635357
5,3,875.034358975959,0,5,3,855.949656830412,855.949656830412
5,3,734.423942830673,0,5,3,807.385982349199,807.385982349199
5,3,672.992874390414,0,5,3,816.274197231711,816.274197231711
